step,input_local_node,input_label,side,output_local_node,output_label,closure_delta_m,copen_m,cnormf_x_n,coord_y_m,coord_z_m
BASE,0,0,primary,65,2161,0,,-0.1336795065011878,0.125,0
BASE,0,0,primary,66,2162,0,,-0.01955534416062702,0.25,0
BASE,0,0,primary,67,2165,0,,-0.07133996412488053,0.125,0.125
BASE,0,0,primary,68,2166,0,,-0.276894764631177,0.25,0.125
BASE,0,0,primary,69,2169,0,,0.653203600557517,0.1875,0
BASE,0,0,primary,70,2173,0,,0.6596853067834706,0.1875,0.125
BASE,0,0,primary,71,2177,0,,0.4803115250112812,0.125,0.0625
BASE,0,0,primary,72,2178,0,,0.6880113711381011,0.25,0.0625
BASE,0,0,primary,73,2181,0,,0.2306795048197673,0.125,0.125
BASE,0,0,primary,74,2182,0,,0.08251350814834973,0.25,0.125
BASE,0,0,primary,75,2185,0,,0.08251350814835558,0.125,0.25
BASE,0,0,primary,76,2186,0,,0.04217090222537175,0.25,0.25
BASE,0,0,primary,77,2189,0,,0.1661237949655836,0.1875,0.125
BASE,0,0,primary,78,2193,0,,0.1372238602843523,0.1875,0.25
BASE,0,0,primary,79,2197,0,,0.1661237949656586,0.125,0.1875
BASE,0,0,primary,80,2198,0,,0.1372238602842132,0.25,0.1875
BASE,0,0,primary,81,2201,0,,-0.06047397677276364,0.125,0.25
BASE,0,0,primary,82,2202,0,,-0.3503631442568294,0.25,0.25
BASE,0,0,primary,83,2205,0,,-0.1559932945448645,0.125,0.375
BASE,0,0,primary,84,2206,0,,0.6857709461106597,0.25,0.375
BASE,0,0,primary,85,2209,0,,1.043995093710718,0.1875,0.25
BASE,0,0,primary,86,2213,0,,0.1655848881655312,0.1875,0.375
BASE,0,0,primary,87,2217,0,,0.3479983645702396,0.125,0.3125
BASE,0,0,primary,88,2218,0,,0.9768836764359926,0.25,0.3125
BASE,0,0,primary,89,2221,0,,-6.584414673744536e-29,0.125,0.375
BASE,0,0,primary,90,2222,0,,0.2397176281980564,0.25,0.375
BASE,0,0,primary,91,2225,0,,0.2397176281982228,0.125,0.5
BASE,0,0,primary,92,2226,0,,0.0642321448871957,0.25,0.5
BASE,0,0,primary,93,2229,0,,6.436122372468428e-29,0.1875,0.375
BASE,0,0,primary,94,2233,0,,-0.1132867439915875,0.1875,0.5
BASE,0,0,primary,95,2237,0,,6.436122372469746e-29,0.125,0.4375
BASE,0,0,primary,96,2238,0,,-0.1132867439915086,0.25,0.4375
BASE,0,0,primary,97,2241,0,,0.2397176281982227,0.125,0.5
BASE,0,0,primary,98,2242,0,,0.06423214488715495,0.25,0.5
BASE,0,0,primary,99,2245,0,,-6.58441467374038e-29,0.125,0.625
BASE,0,0,primary,100,2246,0,,0.2397176281977537,0.25,0.625
BASE,0,0,primary,101,2249,0,,-0.1132867439915874,0.1875,0.5
BASE,0,0,primary,102,2253,0,,6.436122372463154e-29,0.1875,0.625
BASE,0,0,primary,103,2257,0,,6.436122372466895e-29,0.125,0.5625
BASE,0,0,primary,104,2258,0,,-0.113286743991365,0.25,0.5625
BASE,0,0,primary,105,2261,0,,-0.1559932945447609,0.125,0.625
BASE,0,0,primary,106,2262,0,,0.6857709461097174,0.25,0.625
BASE,0,0,primary,107,2265,0,,-0.06047397677272325,0.125,0.75
BASE,0,0,primary,108,2266,0,,-0.3503631442565068,0.25,0.75
BASE,0,0,primary,109,2269,0,,0.1655848881654211,0.1875,0.625
BASE,0,0,primary,110,2273,0,,1.043995093710031,0.1875,0.75
BASE,0,0,primary,111,2277,0,,0.3479983645700081,0.125,0.6875
BASE,0,0,primary,112,2278,0,,0.976883676434902,0.25,0.6875
BASE,0,0,primary,113,2281,0,,0.0825135081482507,0.125,0.75
BASE,0,0,primary,114,2282,0,,0.0421709022254014,0.25,0.75
BASE,0,0,primary,115,2285,0,,0.2306795048200241,0.125,0.875
BASE,0,0,primary,116,2286,0,,0.0825135081482363,0.25,0.875
BASE,0,0,primary,117,2289,0,,0.1372238602842094,0.1875,0.75
BASE,0,0,primary,118,2293,0,,0.1661237949661774,0.1875,0.875
BASE,0,0,primary,119,2297,0,,0.1661237949663647,0.125,0.8125
BASE,0,0,primary,120,2298,0,,0.1372238602838537,0.25,0.8125
BASE,0,0,primary,121,2301,0,,-0.07133996412503912,0.125,0.875
BASE,0,0,primary,122,2302,0,,-0.2768947646316954,0.25,0.875
BASE,0,0,primary,123,2305,0,,-0.1336795065011919,0.125,1
BASE,0,0,primary,124,2306,0,,-0.01955534416065597,0.25,1
BASE,0,0,primary,125,2309,0,,0.6596853067846522,0.1875,0.875
BASE,0,0,primary,126,2313,0,,0.6532036005587856,0.1875,1
BASE,0,0,primary,127,2317,0,,0.4803115250126794,0.125,0.9375
BASE,0,0,primary,128,2318,0,,0.6880113711394418,0.25,0.9375
BASE,0,0,primary,129,2321,0,,0.04799717299038187,0.25,0
BASE,0,0,primary,130,2322,0,,0.1287965748913833,0.375,0
BASE,0,0,primary,131,2325,0,,0.03653373516248218,0.25,0.125
BASE,0,0,primary,132,2326,0,,-0.01256766986626273,0.375,0.125
BASE,0,0,primary,133,2329,0,,-0.1081156960471059,0.3125,0
BASE,0,0,primary,134,2333,0,,-0.06570138462259863,0.3125,0.125
BASE,0,0,primary,135,2337,0,,-0.03755286629002056,0.25,0.0625
BASE,0,0,primary,136,2338,0,,0.4630925435521168,0.375,0.0625
BASE,0,0,primary,137,2341,0,,-0.06047397677273153,0.25,0.125
BASE,0,0,primary,138,2342,0,,-0.1559932945447823,0.375,0.125
BASE,0,0,primary,139,2345,0,,-0.350363144256647,0.25,0.25
BASE,0,0,primary,140,2346,0,,0.6857709461103091,0.375,0.25
BASE,0,0,primary,141,2349,0,,0.3479983645700558,0.3125,0.125
BASE,0,0,primary,142,2353,0,,0.976883676435488,0.3125,0.25
BASE,0,0,primary,143,2357,0,,1.043995093710174,0.25,0.1875
BASE,0,0,primary,144,2358,0,,0.1655848881654438,0.375,0.1875
BASE,0,0,primary,145,2361,0,,-0.2999855254891626,0.25,0.25
BASE,0,0,primary,146,2362,0,,0.819575697171431,0.375,0.25
BASE,0,0,primary,147,2365,0,,0.8195756971718513,0.25,0.375
BASE,0,0,primary,148,2366,0,,-6.162065226998015e-29,0.375,0.375
BASE,0,0,primary,149,2369,0,,0.7343701087737355,0.3125,0.25
BASE,0,0,primary,150,2373,0,,1.198810950191491e-28,0.3125,0.375
BASE,0,0,primary,151,2377,0,,0.7343701087741121,0.25,0.3125
BASE,0,0,primary,152,2378,0,,1.198810950190818e-28,0.375,0.3125
BASE,0,0,primary,153,2381,0,,0.2397176281980564,0.25,0.375
BASE,0,0,primary,154,2382,0,,-6.58441467373693e-29,0.375,0.375
BASE,0,0,primary,155,2385,0,,0.06423214488712146,0.25,0.5
BASE,0,0,primary,156,2386,0,,0.2397176281976692,0.375,0.5
BASE,0,0,primary,157,2389,0,,6.436122372463198e-29,0.3125,0.375
BASE,0,0,primary,158,2393,0,,-0.1132867439913256,0.3125,0.5
BASE,0,0,primary,159,2397,0,,-0.1132867439915086,0.25,0.4375
BASE,0,0,primary,160,2398,0,,6.436122372460107e-29,0.375,0.4375
BASE,0,0,primary,161,2401,0,,0.06423214488708072,0.25,0.5
BASE,0,0,primary,162,2402,0,,0.2397176281976693,0.375,0.5
BASE,0,0,primary,163,2405,0,,0.2397176281977536,0.25,0.625
BASE,0,0,primary,164,2406,0,,-6.58441467373277e-29,0.375,0.625
BASE,0,0,primary,165,2409,0,,-0.1132867439913257,0.3125,0.5
BASE,0,0,primary,166,2413,0,,6.436122372457917e-29,0.3125,0.625
BASE,0,0,primary,167,2417,0,,-0.113286743991365,0.25,0.5625
BASE,0,0,primary,168,2418,0,,6.436122372457249e-29,0.375,0.5625
BASE,0,0,primary,169,2421,0,,0.8195756971708209,0.25,0.625
BASE,0,0,primary,170,2422,0,,-6.162065226987439e-29,0.375,0.625
BASE,0,0,primary,171,2425,0,,-0.2999855254886453,0.25,0.75
BASE,0,0,primary,172,2426,0,,0.8195756971696403,0.375,0.75
BASE,0,0,primary,173,2429,0,,1.198810950190034e-28,0.3125,0.625
BASE,0,0,primary,174,2433,0,,0.734370108772131,0.3125,0.75
BASE,0,0,primary,175,2437,0,,0.734370108773183,0.25,0.6875
BASE,0,0,primary,176,2438,0,,1.198810950188152e-28,0.375,0.6875
BASE,0,0,primary,177,2441,0,,-0.3503631442560295,0.25,0.75
BASE,0,0,primary,178,2442,0,,0.6857709461087126,0.375,0.75
BASE,0,0,primary,179,2445,0,,-0.0604739767726438,0.25,0.875
BASE,0,0,primary,180,2446,0,,-0.1559932945445568,0.375,0.875
BASE,0,0,primary,181,2449,0,,0.9768836764335329,0.3125,0.75
BASE,0,0,primary,182,2453,0,,0.3479983645695532,0.3125,0.875
BASE,0,0,primary,183,2457,0,,1.043995093708657,0.25,0.8125
BASE,0,0,primary,184,2458,0,,0.1655848881652044,0.375,0.8125
BASE,0,0,primary,185,2461,0,,0.0365337351623966,0.25,0.875
BASE,0,0,primary,186,2462,0,,-0.01256766986623343,0.375,0.875
BASE,0,0,primary,187,2465,0,,0.04799717299026932,0.25,1
BASE,0,0,primary,188,2466,0,,0.1287965748910814,0.375,1
BASE,0,0,primary,189,2469,0,,-0.06570138462244475,0.3125,0.875
BASE,0,0,primary,190,2473,0,,-0.1081156960468523,0.3125,1
BASE,0,0,primary,191,2477,0,,-0.03755286628993259,0.25,0.9375
BASE,0,0,primary,192,2478,0,,0.4630925435510362,0.375,0.9375
BASE,0,0,primary,193,2481,0,,0.04980567760641241,0.375,0
BASE,0,0,primary,194,2482,0,,-0.2627587161990704,0.5,0
BASE,0,0,primary,195,2485,0,,-0.1884950501274095,0.375,0.125
BASE,0,0,primary,196,2486,0,,0.7298746395125054,0.5,0.125
BASE,0,0,primary,197,2489,0,,0.2603745973302797,0.4375,0
BASE,0,0,primary,198,2493,0,,0.1582283811750836,0.4375,0.125
BASE,0,0,primary,199,2497,0,,1.115263915995157,0.375,0.0625
BASE,0,0,primary,200,2498,0,,0.8423154191061177,0.5,0.0625
BASE,0,0,primary,201,2501,0,,-6.584414673736543e-29,0.375,0.125
BASE,0,0,primary,202,2502,0,,0.2397176281977639,0.5,0.125
BASE,0,0,primary,203,2505,0,,0.2397176281979334,0.375,0.25
BASE,0,0,primary,204,2506,0,,0.06423214488711773,0.5,0.25
BASE,0,0,primary,205,2509,0,,6.4361223724606e-29,0.4375,0.125
BASE,0,0,primary,206,2513,0,,-0.1132867439914505,0.4375,0.25
BASE,0,0,primary,207,2517,0,,6.436122372461945e-29,0.375,0.1875
BASE,0,0,primary,208,2518,0,,-0.1132867439913706,0.5,0.1875
BASE,0,0,primary,209,2521,0,,0.2397176281979334,0.375,0.25
BASE,0,0,primary,210,2522,0,,0.06423214488709664,0.5,0.25
BASE,0,0,primary,211,2525,0,,-6.584414673734387e-29,0.375,0.375
BASE,0,0,primary,212,2526,0,,0.2397176281976072,0.5,0.375
BASE,0,0,primary,213,2529,0,,-0.1132867439914504,0.4375,0.25
BASE,0,0,primary,214,2533,0,,6.436122372457875e-29,0.4375,0.375
BASE,0,0,primary,215,2537,0,,6.436122372460462e-29,0.375,0.3125
BASE,0,0,primary,216,2538,0,,-0.1132867439912963,0.5,0.3125
BASE,0,0,primary,217,2541,0,,-6.162065226988828e-29,0.375,0.375
BASE,0,0,primary,218,2542,0,,0.819575697170315,0.5,0.375
BASE,0,0,primary,219,2545,0,,0.8195756971705277,0.375,0.5
BASE,0,0,primary,220,2546,0,,-0.2999855254887162,0.5,0.5
BASE,0,0,primary,221,2549,0,,1.1988109501892e-28,0.4375,0.375
BASE,0,0,primary,222,2553,0,,0.7343701087729263,0.4375,0.5
BASE,0,0,primary,223,2557,0,,1.198810950189541e-28,0.375,0.4375
BASE,0,0,primary,224,2558,0,,0.7343701087727357,0.5,0.4375
BASE,0,0,primary,225,2561,0,,0.8195756971705275,0.375,0.5
BASE,0,0,primary,226,2562,0,,-0.2999855254885781,0.5,0.5
BASE,0,0,primary,227,2565,0,,-6.162065226985926e-29,0.375,0.625
BASE,0,0,primary,228,2566,0,,0.8195756971695556,0.5,0.625
BASE,0,0,primary,229,2569,0,,0.734370108772926,0.4375,0.5
BASE,0,0,primary,230,2573,0,,1.198810950188036e-28,0.4375,0.625
BASE,0,0,primary,231,2577,0,,1.198810950189585e-28,0.375,0.5625
BASE,0,0,primary,232,2578,0,,0.7343701087720614,0.5,0.5625
BASE,0,0,primary,233,2581,0,,-6.584414673724165e-29,0.375,0.625
BASE,0,0,primary,234,2582,0,,0.2397176281973863,0.5,0.625
BASE,0,0,primary,235,2585,0,,0.2397176281974097,0.375,0.75
BASE,0,0,primary,236,2586,0,,0.06423214488699706,0.5,0.75
BASE,0,0,primary,237,2589,0,,6.436122372449069e-29,0.4375,0.625
BASE,0,0,primary,238,2593,0,,-0.113286743991203,0.4375,0.75
BASE,0,0,primary,239,2597,0,,6.436122372449262e-29,0.375,0.6875
BASE,0,0,primary,240,2598,0,,-0.1132867439911924,0.5,0.6875
BASE,0,0,primary,241,2601,0,,0.2397176281974098,0.375,0.75
BASE,0,0,primary,242,2602,0,,0.06423214488693668,0.5,0.75
BASE,0,0,primary,243,2605,0,,-1.122931829354012e-16,0.375,0.875
BASE,0,0,primary,244,2606,0,,0.239717628196935,0.5,0.875
BASE,0,0,primary,245,2609,0,,-0.1132867439912031,0.4375,0.75
BASE,0,0,primary,246,2613,0,,6.504104142431679e-16,0.4375,0.875
BASE,0,0,primary,247,2617,0,,-1.006188412508164e-16,0.375,0.8125
BASE,0,0,primary,248,2618,0,,-0.1132867439909793,0.5,0.8125
BASE,0,0,primary,249,2621,0,,-0.1884950501269702,0.375,0.875
BASE,0,0,primary,250,2622,0,,0.7298746395098882,0.5,0.875
BASE,0,0,primary,251,2625,0,,0.04980567760629566,0.375,1
BASE,0,0,primary,252,2626,0,,-0.2627587161982901,0.5,1
BASE,0,0,primary,253,2629,0,,0.1582283811747176,0.4375,0.875
BASE,0,0,primary,254,2633,0,,0.2603745973296702,0.4375,1
BASE,0,0,primary,255,2637,0,,1.115263915992557,0.375,0.9375
BASE,0,0,primary,256,2638,0,,0.8423154191033365,0.5,0.9375
BASE,0,0,primary,257,2641,0,,-0.2627587161989571,0.5,0
BASE,0,0,primary,258,2642,0,,0.04980567760636254,0.625,0
BASE,0,0,primary,259,2645,0,,0.7298746395125956,0.5,0.125
BASE,0,0,primary,260,2646,0,,-0.1884950501272202,0.625,0.125
BASE,0,0,primary,261,2649,0,,0.2603745973300182,0.5625,0
BASE,0,0,primary,262,2653,0,,0.1582283811749245,0.5625,0.125
BASE,0,0,primary,263,2657,0,,0.8423154191060093,0.5,0.0625
BASE,0,0,primary,264,2658,0,,1.115263915994036,0.625,0.0625
BASE,0,0,primary,265,2661,0,,0.2397176281977639,0.5,0.125
BASE,0,0,primary,266,2662,0,,-6.584414673730914e-29,0.625,0.125
BASE,0,0,primary,267,2665,0,,0.06423214488706286,0.5,0.25
BASE,0,0,primary,268,2666,0,,0.2397176281975227,0.625,0.25
BASE,0,0,primary,269,2669,0,,6.436122372456746e-29,0.5625,0.125
BASE,0,0,primary,270,2673,0,,-0.1132867439912569,0.5625,0.25
BASE,0,0,primary,271,2677,0,,-0.1132867439913706,0.5,0.1875
BASE,0,0,primary,272,2678,0,,6.436122372454804e-29,0.625,0.1875
BASE,0,0,primary,273,2681,0,,0.06423214488704179,0.5,0.25
BASE,0,0,primary,274,2682,0,,0.2397176281975228,0.625,0.25
BASE,0,0,primary,275,2685,0,,0.2397176281976071,0.5,0.375
BASE,0,0,primary,276,2686,0,,-6.584414673728754e-29,0.625,0.375
BASE,0,0,primary,277,2689,0,,-0.1132867439912569,0.5625,0.25
BASE,0,0,primary,278,2693,0,,6.436122372453995e-29,0.5625,0.375
BASE,0,0,primary,279,2697,0,,-0.1132867439912963,0.5,0.3125
BASE,0,0,primary,280,2698,0,,6.436122372453317e-29,0.625,0.3125
BASE,0,0,primary,281,2701,0,,0.8195756971703154,0.5,0.375
BASE,0,0,primary,282,2702,0,,-6.162065226984908e-29,0.625,0.375
BASE,0,0,primary,283,2705,0,,-0.2999855254885283,0.5,0.5
BASE,0,0,primary,284,2706,0,,0.8195756971694954,0.625,0.5
BASE,0,0,primary,285,2709,0,,1.198810950189267e-28,0.5625,0.375
BASE,0,0,primary,286,2713,0,,0.7343701087720075,0.5625,0.5
BASE,0,0,primary,287,2717,0,,0.734370108772736,0.5,0.4375
BASE,0,0,primary,288,2718,0,,1.198810950187958e-28,0.625,0.4375
BASE,0,0,primary,289,2721,0,,-0.2999855254883903,0.5,0.5
BASE,0,0,primary,290,2722,0,,0.8195756971694956,0.625,0.5
BASE,0,0,primary,291,2725,0,,0.8195756971695555,0.5,0.625
BASE,0,0,primary,292,2726,0,,-6.162065226981984e-29,0.625,0.625
BASE,0,0,primary,293,2729,0,,0.7343701087720077,0.5625,0.5
BASE,0,0,primary,294,2733,0,,1.198810950188101e-28,0.5625,0.625
BASE,0,0,primary,295,2737,0,,0.7343701087720611,0.5,0.5625
BASE,0,0,primary,296,2738,0,,1.198810950188003e-28,0.625,0.5625
BASE,0,0,primary,297,2741,0,,0.2397176281973863,0.5,0.625
BASE,0,0,primary,298,2742,0,,-6.584414673718537e-29,0.625,0.625
BASE,0,0,primary,299,2745,0,,0.06423214488694221,0.5,0.75
BASE,0,0,primary,300,2746,0,,0.2397176281969991,0.625,0.75
BASE,0,0,primary,301,2749,0,,6.436122372445217e-29,0.5625,0.625
BASE,0,0,primary,302,2753,0,,-0.1132867439910094,0.5625,0.75
BASE,0,0,primary,303,2757,0,,-0.1132867439911924,0.5,0.6875
BASE,0,0,primary,304,2758,0,,6.436122372442132e-29,0.625,0.6875
BASE,0,0,primary,305,2761,0,,0.06423214488688186,0.5,0.75
BASE,0,0,primary,306,2762,0,,0.2397176281969992,0.625,0.75
BASE,0,0,primary,307,2765,0,,0.2397176281969358,0.5,0.875
BASE,0,0,primary,308,2766,0,,-6.584414673712336e-29,0.625,0.875
BASE,0,0,primary,309,2769,0,,-0.1132867439910094,0.5625,0.75
BASE,0,0,primary,310,2773,0,,6.436122372437358e-29,0.5625,0.875
BASE,0,0,primary,311,2777,0,,-0.1132867439909795,0.5,0.8125
BASE,0,0,primary,312,2778,0,,6.436122372437847e-29,0.625,0.8125
BASE,0,0,primary,313,2781,0,,0.7298746395100615,0.5,0.875
BASE,0,0,primary,314,2782,0,,-0.1884950501266114,0.625,0.875
BASE,0,0,primary,315,2785,0,,-0.2627587161980763,0.5,1
BASE,0,0,primary,316,2786,0,,0.04980567760620279,0.625,1
BASE,0,0,primary,317,2789,0,,0.1582283811744129,0.5625,0.875
BASE,0,0,primary,318,2793,0,,0.2603745973291771,0.5625,1
BASE,0,0,primary,319,2797,0,,0.8423154191031327,0.5,0.9375
BASE,0,0,primary,320,2798,0,,1.115263915990432,0.625,0.9375
BASE,0,0,primary,321,2801,0,,0.1287965748912531,0.625,0
BASE,0,0,primary,322,2802,0,,0.04799717299033335,0.75,0
BASE,0,0,primary,323,2805,0,,-0.01256766986625006,0.625,0.125
BASE,0,0,primary,324,2806,0,,0.03653373516244522,0.75,0.125
BASE,0,0,primary,325,2809,0,,-0.1081156960469966,0.6875,0
BASE,0,0,primary,326,2813,0,,-0.06570138462253217,0.6875,0.125
BASE,0,0,primary,327,2817,0,,0.4630925435516484,0.625,0.0625
BASE,0,0,primary,328,2818,0,,-0.03755286628998258,0.75,0.0625
BASE,0,0,primary,329,2821,0,,-0.1559932945443984,0.625,0.125
BASE,0,0,primary,330,2822,0,,-0.06047397677258316,0.75,0.125
BASE,0,0,primary,331,2825,0,,0.6857709461092301,0.625,0.25
BASE,0,0,primary,332,2826,0,,-0.3503631442558965,0.75,0.25
BASE,0,0,primary,333,2829,0,,0.3479983645692,0.6875,0.125
BASE,0,0,primary,334,2833,0,,0.9768836764336346,0.6875,0.25
BASE,0,0,primary,335,2837,0,,0.1655848881650366,0.625,0.1875
BASE,0,0,primary,336,2838,0,,1.043995093707591,0.75,0.1875
BASE,0,0,primary,337,2841,0,,0.8195756971700219,0.625,0.25
BASE,0,0,primary,338,2842,0,,-0.2999855254884601,0.75,0.25
BASE,0,0,primary,339,2845,0,,-6.16206522698352e-29,0.625,0.375
BASE,0,0,primary,340,2846,0,,0.8195756971694166,0.75,0.375
BASE,0,0,primary,341,2849,0,,0.734370108772479,0.6875,0.25
BASE,0,0,primary,342,2853,0,,1.198810950187856e-28,0.6875,0.375
BASE,0,0,primary,343,2857,0,,1.198810950188826e-28,0.625,0.3125
BASE,0,0,primary,344,2858,0,,0.7343701087719308,0.75,0.3125
BASE,0,0,primary,345,2861,0,,-6.584414673723021e-29,0.625,0.375
BASE,0,0,primary,346,2862,0,,0.2397176281973442,0.75,0.375
BASE,0,0,primary,347,2865,0,,0.2397176281973688,0.625,0.5
BASE,0,0,primary,348,2866,0,,0.06423214488698593,0.75,0.5
BASE,0,0,primary,349,2869,0,,6.436122372447959e-29,0.6875,0.375
BASE,0,0,primary,350,2873,0,,-0.1132867439911842,0.6875,0.5
BASE,0,0,primary,351,2877,0,,6.436122372448148e-29,0.625,0.4375
BASE,0,0,primary,352,2878,0,,-0.113286743991172,0.75,0.4375
BASE,0,0,primary,353,2881,0,,0.2397176281973687,0.625,0.5
BASE,0,0,primary,354,2882,0,,0.06423214488694579,0.75,0.5
BASE,0,0,primary,355,2885,0,,-6.584414673718931e-29,0.625,0.625
BASE,0,0,primary,356,2886,0,,0.2397176281970458,0.75,0.625
BASE,0,0,primary,357,2889,0,,-0.1132867439911841,0.6875,0.5
BASE,0,0,primary,358,2893,0,,6.436122372442768e-29,0.6875,0.625
BASE,0,0,primary,359,2897,0,,6.436122372445356e-29,0.625,0.5625
BASE,0,0,primary,360,2898,0,,-0.1132867439910305,0.75,0.5625
BASE,0,0,primary,361,2901,0,,-6.162065226972936e-29,0.625,0.625
BASE,0,0,primary,362,2902,0,,0.8195756971683842,0.75,0.625
BASE,0,0,primary,363,2905,0,,0.8195756971682319,0.625,0.75
BASE,0,0,primary,364,2906,0,,-0.2999855254879426,0.75,0.75
BASE,0,0,primary,365,2909,0,,1.198810950186396e-28,0.6875,0.625
BASE,0,0,primary,366,2913,0,,0.7343701087708752,0.6875,0.75
