normal_displacement,normal_x,normal_y,normal_z,id,x,y,z
-1.561380491402663e-06,1,0,0,54,0.5,0.33,1
0,1,0,0,55,0,0.165,1
-3.307003185771351e-06,1,0,0,56,1,0.7,1
0,1,0,0,57,0,0.7,1
-2.795406948818195e-06,1,0,0,58,1,0.7,0.6899999999999999
0,1,0,0,59,0,0.7,0.6899999999999999
-3.301211077111665e-06,1,0,0,60,1,0.515,1
-1.563599575445855e-06,1,0,0,61,0.5,0.7,1
0,1,0,0,62,0,0.515,1
-3.235350231412065e-06,1,0,0,63,1,1,1
0,1,0,0,64,0,1,1
-2.734623263481468e-06,1,0,0,65,1,1,0.6899999999999999
0,1,0,0,66,0,1,0.6899999999999999
-3.276388715494789e-06,1,0,0,67,1,0.85,1
-1.62573445607876e-06,1,0,0,68,0.5,1,1
0,1,0,0,69,0,0.85,1
-2.200885597216916e-06,1,0,0,70,1,0,0
-1e-05,1,0,0,71,2,0,0
-1e-05,1,0,0,72,2,0.48,0
-2.185085380069173e-06,1,0,0,73,1,0.48,0
-2.36907611360665e-06,1,0,0,74,1,0,0.22
-1e-05,1,0,0,75,2,0,0.22
-1e-05,1,0,0,76,2,0.48,0.22
-2.366457635745352e-06,1,0,0,77,1,0.48,0.22
-5.846474849052034e-06,1,0,0,78,1.5,0,0
-1e-05,1,0,0,79,2,0.24,0
-6.027908809210247e-06,1,0,0,80,1.5,0.48,0
-2.206545625698821e-06,1,0,0,81,1,0.24,0
-2.29183343461647e-06,1,0,0,82,1,0,0.11
-1e-05,1,0,0,83,2,0,0.11
-1e-05,1,0,0,84,2,0.48,0.11
-2.281609306878639e-06,1,0,0,85,1,0.48,0.11
-6.206920894847676e-06,1,0,0,86,1.5,0,0.22
-1e-05,1,0,0,87,2,0.24,0.22
-6.396530941260431e-06,1,0,0,88,1.5,0.48,0.22
-2.386245148802798e-06,1,0,0,89,1,0.24,0.22
-1e-05,1,0,0,90,2,1,0
-2.196880737096026e-06,1,0,0,91,1,1,0
-1e-05,1,0,0,92,2,1,0.22
-2.364743771081519e-06,1,0,0,93,1,1,0.22
-1e-05,1,0,0,94,2,0.74,0
-5.852187991127142e-06,1,0,0,95,1.5,1,0
-2.210145329850241e-06,1,0,0,96,1,0.74,0
-1e-05,1,0,0,97,2,1,0.11
-2.287791113707814e-06,1,0,0,98,1,1,0.11
-1e-05,1,0,0,99,2,0.74,0.22
-6.212898161889846e-06,1,0,0,100,1.5,1,0.22
-2.388814285910037e-06,1,0,0,101,1,0.74,0.22
-2.745882720139589e-06,1,0,0,102,1,0,0.63
-1e-05,1,0,0,103,2,0,0.63
-1e-05,1,0,0,104,2,0.48,0.63
-2.78107297117786e-06,1,0,0,105,1,0.48,0.63
-2.526130827099453e-06,1,0,0,106,1,0,0.425
-1e-05,1,0,0,107,2,0,0.425
-1e-05,1,0,0,108,2,0.48,0.425
-2.539074238764359e-06,1,0,0,109,1,0.48,0.425
-6.565855574666549e-06,1,0,0,110,1.5,0,0.63
-1e-05,1,0,0,111,2,0.24,0.63
-6.784328601177921e-06,1,0,0,112,1.5,0.48,0.63
-2.803646354456416e-06,1,0,0,113,1,0.24,0.63
-1e-05,1,0,0,114,2,1,0.63
-2.740191830195486e-06,1,0,0,115,1,1,0.63
-1e-05,1,0,0,116,2,1,0.425
-2.521472345170524e-06,1,0,0,117,1,1,0.425
-1e-05,1,0,0,118,2,0.74,0.63
-6.571411047792605e-06,1,0,0,119,1.5,1,0.63
-2.808183898553977e-06,1,0,0,120,1,0.74,0.63
-3.390170925049837e-06,1,0,0,121,1,0,1
-1e-05,1,0,0,122,2,0,1
-1e-05,1,0,0,123,2,0.48,1
-3.444276120817239e-06,1,0,0,124,1,0.48,1
-2.891877723830838e-06,1,0,0,125,1,0,0.8149999999999999
-1e-05,1,0,0,126,2,0,0.8149999999999999
-1e-05,1,0,0,127,2,0.48,0.8149999999999999
-2.951859570326192e-06,1,0,0,128,1,0.48,0.8149999999999999
-7.52317168736128e-06,1,0,0,129,1.5,0,1
-1e-05,1,0,0,130,2,0.24,1
-7.755822253972759e-06,1,0,0,131,1.5,0.48,1
-3.508294194709978e-06,1,0,0,132,1,0.24,1
-1e-05,1,0,0,133,2,1,1
-3.385788348530262e-06,1,0,0,134,1,1,1
-1e-05,1,0,0,135,2,1,0.8149999999999999
-2.887683237609208e-06,1,0,0,136,1,1,0.8149999999999999
-1e-05,1,0,0,137,2,0.74,1
-7.528958774331613e-06,1,0,0,138,1.5,1,1
-3.514169611370701e-06,1,0,0,139,1,0.74,1
