time,field,node,component,value
6.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,0,0.0
6.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,1,0.0
6.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,2,0,9.999999999999593e-06
6.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,3,0,9.999999999999593e-06
6.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,10,0,9.999999999999593e-06
6.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,11,0,1.000000000000046e-05
6.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,2,0,0.0
6.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,3,0,0.0
6.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,5,0,0.0
6.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,8,0,0.0
6.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,10,0,0.0
6.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,11,0,0.0
6.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,13,0,0.0
6.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,16,0,0.0
6.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,2,0,0.0
6.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,3,0,0.0
6.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,5,0,0.0
6.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,8,0,0.0
6.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,10,0,0.0
6.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,11,0,0.0
6.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,13,0,0.0
6.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,16,0,0.0
6.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,0,0.0
6.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,1,0.0
6.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,0,0.0
6.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,1,0.0
6.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,0,0.0
6.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,1,0.0
6.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,0,0.0
6.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,1,0.0
6.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,10,0,0.0
6.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,10,1,0.0
6.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,0,0.0
6.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,1,0.0
6.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,13,0,0.0
6.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,13,1,0.0
6.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,0,0.0
6.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,1,0.0
6.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,2,0,-2.0000000000000008e-06
6.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,3,0,-2e-06
6.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,10,0,-2.0000000000000003e-06
6.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,11,0,-2e-06
6.0,HFL      SECONDARY_ONE/PRIMARY_ONE,2,0,332193.5029669124
6.0,HFL      SECONDARY_ONE/PRIMARY_ONE,3,0,332193.50296691124
6.0,HFL      SECONDARY_TWO/PRIMARY_TWO,10,0,332193.50296691124
6.0,HFL      SECONDARY_TWO/PRIMARY_TWO,11,0,332193.5029669112
7.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,2,0,0.0
7.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,2,1,0.0
7.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,3,0,0.0
7.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,3,1,0.0
7.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,5,0,0.0
7.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,5,1,0.0
7.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,8,0,0.0
7.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,8,1,0.0
7.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,10,0,0.0
7.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,10,1,0.0
7.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,11,0,0.0
7.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,11,1,0.0
7.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,13,0,0.0
7.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,13,1,0.0
7.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,0,0.0
7.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,1,0.0
7.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,2,0,9.999999999999593e-06
7.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,3,0,9.999999999999593e-06
7.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,10,0,9.999999999999593e-06
7.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,11,0,1.000000000000046e-05
7.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,2,0,0.0
7.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,3,0,0.0
7.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,5,0,0.0
7.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,8,0,0.0
7.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,10,0,0.0
7.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,11,0,0.0
7.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,13,0,0.0
7.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,16,0,0.0
7.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,2,0,0.0
7.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,3,0,0.0
7.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,5,0,0.0
7.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,8,0,0.0
7.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,10,0,0.0
7.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,11,0,0.0
7.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,13,0,0.0
7.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,16,0,0.0
7.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,0,0.0
7.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,1,0.0
7.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,0,0.0
7.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,1,0.0
7.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,0,0.0
7.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,1,0.0
7.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,0,0.0
7.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,1,0.0
7.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,10,0,0.0
7.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,10,1,0.0
7.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,0,0.0
7.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,1,0.0
7.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,13,0,0.0
7.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,13,1,0.0
7.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,0,0.0
7.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,1,0.0
7.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,2,0,-2.0000000000000008e-06
7.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,3,0,-2e-06
7.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,10,0,-2.0000000000000003e-06
7.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,11,0,-2e-06
7.0,HFL      SECONDARY_ONE/PRIMARY_ONE,2,0,332193.50296691014
7.0,HFL      SECONDARY_ONE/PRIMARY_ONE,3,0,332193.5029669124
7.0,HFL      SECONDARY_TWO/PRIMARY_TWO,10,0,332193.50296691124
7.0,HFL      SECONDARY_TWO/PRIMARY_TWO,11,0,332193.50296691235
8.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,2,0,-1570.7963267949601
8.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,2,1,0.0
8.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,3,0,-1570.7963267949597
8.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,3,1,0.0
8.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,5,0,1570.7963267949601
8.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,5,1,0.0
8.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,8,0,1570.7963267949597
8.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,8,1,0.0
8.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,10,0,-3141.5926535898498
8.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,10,1,0.0
8.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,11,0,-3141.5926535897142
8.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,11,1,0.0
8.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,13,0,3141.5926535898498
8.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,13,1,0.0
8.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,0,3141.5926535897142
8.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,1,0.0
8.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,2,0,-1.0000000000000412e-05
8.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,3,0,-1.0000000000000412e-05
8.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,10,0,-1.0000000000000409e-05
8.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,11,0,-9.999999999999545e-06
8.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,2,0,10000000.000000412
8.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,3,0,10000000.000000412
8.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,5,0,10000000.000000412
8.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,8,0,10000000.000000412
8.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,10,0,10000000.000000192
8.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,11,0,9999999.999999762
8.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,13,0,10000000.00000019
8.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,16,0,9999999.99999976
8.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,2,0,-1.0164395367052022e-07
8.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,3,0,-1.0164395367052021e-07
8.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,5,0,-1.016439536705202e-07
8.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,8,0,-1.0164395367052021e-07
8.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,10,0,-5.0821976835259e-08
8.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,11,0,-5.08219768352568e-08
8.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,13,0,-5.082197683525899e-08
8.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,16,0,-5.08219768352568e-08
8.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,0,0.0
8.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,1,1.596619490665637e-11
8.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,0,0.0
8.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,1,1.5966194906656363e-11
8.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,0,3.1932389813311423e-14
8.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,1,-1.5966194906656366e-11
8.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,0,-3.1932389813311423e-14
8.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,1,-1.5966194906656363e-11
8.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,10,0,0.0
8.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,10,1,1.5966194906656014e-11
8.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,0,0.0
8.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,1,1.5966194906655322e-11
8.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,13,0,1.5966194906655715e-14
8.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,13,1,-1.5966194906656014e-11
8.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,0,-1.5966194906655715e-14
8.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,1,-1.5966194906655325e-11
8.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,2,0,-2.000000000000004e-06
8.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,3,0,-2.0000000000000033e-06
8.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,10,0,-2.0000000000000037e-06
8.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,11,0,-2.0000000000000033e-06
8.0,HFL      SECONDARY_ONE/PRIMARY_ONE,2,0,332193.50296691
8.0,HFL      SECONDARY_ONE/PRIMARY_ONE,3,0,332193.5029669112
8.0,HFL      SECONDARY_TWO/PRIMARY_TWO,10,0,332193.5029669112
8.0,HFL      SECONDARY_TWO/PRIMARY_TWO,11,0,332193.5029669112
9.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,2,0,-1570.7963267949606
9.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,2,1,0.0
9.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,3,0,-1570.7963267949604
9.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,3,1,0.0
9.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,5,0,1570.7963267949604
9.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,5,1,0.0
9.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,8,0,1570.7963267949604
9.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,8,1,0.0
9.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,10,0,-3141.5926535898507
9.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,10,1,0.0
9.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,11,0,-3141.592653589715
9.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,11,1,0.0
9.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,13,0,3141.5926535898507
9.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,13,1,0.0
9.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,0,3141.5926535897156
9.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,1,0.0
9.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,2,0,-1.0000000000000412e-05
9.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,3,0,-1.0000000000000412e-05
9.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,10,0,-1.0000000000000409e-05
9.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,11,0,-9.999999999999545e-06
9.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,2,0,10000000.000000415
9.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,3,0,10000000.000000417
9.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,5,0,10000000.000000414
9.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,8,0,10000000.000000417
9.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,10,0,10000000.000000196
9.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,11,0,9999999.999999763
9.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,13,0,10000000.000000194
9.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,16,0,9999999.999999763
9.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,2,0,299999.9999998571
9.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,3,0,299999.9999998571
9.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,5,0,299999.99999985704
9.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,8,0,299999.9999998571
9.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,10,0,149999.99999992523
9.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,11,0,149999.99999991877
9.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,13,0,149999.99999992523
9.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,16,0,149999.99999991877
9.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,0,0.0
9.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,1,-47.12388980382441
9.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,0,0.0
9.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,1,-47.1238898038244
9.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,0,-0.09424777960764497
9.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,1,47.123889803824405
9.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,0,0.09424777960764497
9.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,1,47.1238898038244
9.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,10,0,0.0
9.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,10,1,-47.12388980382335
9.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,0,0.0
9.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,1,-47.12388980382132
9.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,13,0,-0.04712388980382247
9.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,13,1,47.12388980382336
9.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,0,0.04712388980382247
9.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,1,47.12388980382133
9.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,2,0,-1.990000000000006e-06
9.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,3,0,-1.990000000000005e-06
9.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,10,0,-1.9900000000000055e-06
9.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,11,0,-1.990000000000005e-06
9.0,HFL      SECONDARY_ONE/PRIMARY_ONE,2,0,332193.5029669112
9.0,HFL      SECONDARY_ONE/PRIMARY_ONE,3,0,332193.50296691235
9.0,HFL      SECONDARY_TWO/PRIMARY_TWO,10,0,332193.50296691235
9.0,HFL      SECONDARY_TWO/PRIMARY_TWO,11,0,332193.5029669112
10.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,2,0,-1570.7963267949601
10.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,2,1,0.0
10.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,3,0,-1570.79632679496
10.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,3,1,0.0
10.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,5,0,1570.7963267949601
10.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,5,1,0.0
10.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,8,0,1570.79632679496
10.0,CNORMF   SECONDARY_ONE/PRIMARY_ONE,8,1,0.0
10.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,10,0,-3141.59265358985
10.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,10,1,0.0
10.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,11,0,-3141.592653589714
10.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,11,1,0.0
10.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,13,0,3141.59265358985
10.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,13,1,0.0
10.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,0,3141.5926535897142
10.0,CNORMF   SECONDARY_TWO/PRIMARY_TWO,16,1,0.0
10.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,2,0,-1.0000000000000412e-05
10.0,COPEN    SECONDARY_ONE/PRIMARY_ONE,3,0,-1.0000000000000412e-05
10.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,10,0,-1.0000000000000409e-05
10.0,COPEN    SECONDARY_TWO/PRIMARY_TWO,11,0,-9.999999999999545e-06
10.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,2,0,10000000.000000412
10.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,3,0,10000000.000000414
10.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,5,0,10000000.000000412
10.0,CPRESS   SECONDARY_ONE/PRIMARY_ONE,8,0,10000000.000000414
10.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,10,0,10000000.000000194
10.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,11,0,9999999.99999976
10.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,13,0,10000000.000000192
10.0,CPRESS   SECONDARY_TWO/PRIMARY_TWO,16,0,9999999.99999976
10.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,2,0,3000000.000000124
10.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,3,0,3000000.0000001234
10.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,5,0,3000000.000000124
10.0,CSHEAR1  SECONDARY_ONE/PRIMARY_ONE,8,0,3000000.0000001234
10.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,10,0,3000000.0000000577
10.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,11,0,2999999.9999999274
10.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,13,0,3000000.0000000573
10.0,CSHEAR1  SECONDARY_TWO/PRIMARY_TWO,16,0,2999999.999999928
10.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,0,0.0
10.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,2,1,-471.23889803848806
10.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,0,0.0
10.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,3,1,-471.2388980384879
10.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,0,-0.9424777960769375
10.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,5,1,471.23889803848806
10.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,0,0.9424777960769375
10.0,CSHEARF  SECONDARY_ONE/PRIMARY_ONE,8,1,471.2388980384879
10.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,10,0,0.0
10.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,10,1,-942.477796076955
10.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,0,0.0
10.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,11,1,-942.477796076914
10.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,13,0,-0.9424777960769373
10.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,13,1,942.477796076955
10.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,0,0.9424777960769373
10.0,CSHEARF  SECONDARY_TWO/PRIMARY_TWO,16,1,942.4777960769143
10.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,2,0,1.9999999999999957e-06
10.0,CSLIP1   SECONDARY_ONE/PRIMARY_ONE,3,0,1.9999999999999957e-06
10.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,10,0,1.9999999999999953e-06
10.0,CSLIP1   SECONDARY_TWO/PRIMARY_TWO,11,0,1.9999999999999957e-06
10.0,HFL      SECONDARY_ONE/PRIMARY_ONE,2,0,332193.50296691235
10.0,HFL      SECONDARY_ONE/PRIMARY_ONE,3,0,332193.5029669112
10.0,HFL      SECONDARY_TWO/PRIMARY_TWO,10,0,332193.5029669112
10.0,HFL      SECONDARY_TWO/PRIMARY_TWO,11,0,332193.5029669112
